n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
23 20 4133 4362 4 0.004672 
23 20 4010 5728 3 0.000215 
23 20 4010 5728 3 0.000186 
23 20 8137 21953 4 0.004143 
23 20 8137 21953 4 0.003988 
23 20 10760 18635 4 0.000942 
23 20 10760 18635 4 0.000910 
24 20 26106 9910 4 0.003949 
24 20 26106 9910 4 0.003925 
24 20 27183 2038 4 0.024423 
24 20 27183 2038 4 0.024534 
24 20 19380 7701 4 0.002117 
24 20 19380 7701 4 0.002097 
24 20 13512 6807 4 0.001349 
24 20 13512 6807 4 0.001534 
24 20 12820 13633 4 0.028138 
24 20 12820 13633 4 0.027815 
24 20 25363 1108 4 0.008772 
24 20 25363 1108 4 0.009316 
24 20 9762 16565 4 0.001236 
24 20 9762 16565 4 0.001189 
24 20 11198 16272 4 0.001668 
24 20 11198 16272 4 0.001629 
24 20 15903 5254 4 0.006647 
24 20 15903 5254 4 0.006743 
24 20 18879 14008 4 0.007246 
24 20 18879 14008 4 0.007493 
24 20 13856 18082 3 0.001423 
24 20 13856 18082 3 0.001489 
24 20 2677 22265 4 0.003632 
24 20 2677 22265 4 0.003673 
24 20 9400 12622 3 0.000277 
24 20 9400 12622 3 0.000278 
24 20 20673 28745 4 0.000505 
24 20 20673 28745 4 0.000521 
24 20 17353 19503 4 0.014673 
24 20 17353 19503 4 0.014678 
25 20 1569 26108 4 0.000407 
25 20 1569 26108 4 0.000408 
25 20 7955 10311 4 0.001185 
25 20 7955 10311 4 0.001197 
25 20 874 23670 4 0.017460 
25 20 874 23670 4 0.017355 
25 20 4680 26989 4 0.015533 
25 20 4680 26989 4 0.015462 
25 20 22650 3727 4 0.000494 
25 20 22650 3727 4 0.000504 
25 20 2070 11769 4 0.009574 
25 20 2070 11769 4 0.009552 
25 20 9854 17331 4 0.001637 
25 20 9854 17331 4 0.001641 
25 20 6587 26430 4 0.005124 
25 20 6587 26430 4 0.005068 
25 20 7776 9770 3 0.000310 
25 20 7776 9770 3 0.000298 
25 20 17807 17938 4 0.011330 
25 20 17807 17938 4 0.011211 
25 20 175 25791 4 0.003968 
25 20 175 25791 4 0.004035 
25 20 29426 5651 4 0.569134 
25 20 29426 5651 4 0.573327 
25 20 14971 29933 4 0.009204 
25 20 14971 29933 4 0.009482 
25 20 4885 14522 4 0.008432 
25 20 4885 14522 4 0.008400 
25 20 25065 3562 4 0.003256 
25 20 25065 3562 4 0.003183 
26 20 28612 28359 3 0.012010 
26 20 28612 28359 3 0.011887 
26 20 4257 25797 3 0.003389 
26 20 4257 25797 3 0.004395 
26 20 439 28042 4 0.008047 
26 20 439 28042 4 0.008470 
26 20 9749 16741 3 0.026655 
26 20 9749 16741 3 0.024650 
26 20 20983 29132 4 0.021765 
26 20 20983 29132 4 0.021839 
26 20 24994 21991 4 0.002212 
26 20 24994 21991 4 0.002780 
26 20 24413 28537 4 0.002577 
26 20 24413 28537 4 0.002414 
26 20 15024 6701 4 0.009013 
26 20 15024 6701 4 0.008792 
26 20 10911 21692 4 0.018821 
26 20 10911 21692 4 0.018910 
26 20 20035 866 4 0.000193 
26 20 20035 866 4 0.000192 
26 20 13254 2168 4 0.003442 
26 20 13254 2168 4 0.003447 
26 20 28677 7916 4 0.000805 
26 20 28677 7916 4 0.000801 
26 20 5586 20781 4 0.021236 
26 20 5586 20781 4 0.020784 
26 20 21918 5883 4 0.003080 
26 20 21918 5883 4 0.003128 
26 20 25044 3887 4 0.003259 
26 20 25044 3887 4 0.003134 
27 20 20583 17883 4 0.005965 
27 20 20583 17883 4 0.006031 
27 20 16577 27899 4 0.009270 
27 20 16577 27899 4 0.009159 
27 20 9999 13963 4 0.003672 
27 20 9999 13963 4 0.003814 
27 20 28132 16484 4 0.001940 
27 20 28132 16484 4 0.001872 
27 20 22207 9012 4 0.000425 
27 20 22207 9012 4 0.000359 
27 20 13819 18319 4 0.057681 
27 20 13819 18319 4 0.056680 
27 20 15190 16417 4 0.007014 
27 20 15190 16417 4 0.006993 
27 20 24019 13271 5 0.036533 
